Drug A,Drug B,Cell Line Name,Score
Vorinostat,Tretinoin,MDA-MB-231/ATCC,-24.33333333333333
Vorinostat,Tretinoin,MDA-MB-468,2.2222222222222223
Vorinostat,Tretinoin,NCI-H460,-4.0
Vorinostat,Tretinoin,NCI-H522,-2.555555555555556
Vorinostat,Tretinoin,OVCAR-3,-19.555555555555557
Vorinostat,Tretinoin,OVCAR-4,-2.333333333333333
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888887
Vorinostat,Tretinoin,PC-3,-10.0
Vorinostat,Tretinoin,RPMI-8226,14.444444444444445
Vorinostat,Tretinoin,SF-268,-13.666666666666664
Vorinostat,Tretinoin,SF-539,0.5555555555555556
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888888
Vorinostat,Tretinoin,SK-MEL-5,-6.5555555555555545
Vorinostat,Tretinoin,SNB-75,-3.2222222222222223
Vorinostat,Tretinoin,SW-620,-5.0
Vorinostat,Tretinoin,T-47D,7.333333333333332
Vorinostat,Tretinoin,UACC-257,3.0
Vorinostat,Tretinoin,UACC-62,3.2222222222222223
Zoledronic acid,Azacitidine,786-0,-1.2222222222222223
Zoledronic acid,Azacitidine,A498,1.4444444444444444
Zoledronic acid,Azacitidine,A549/ATCC,-1.7777777777777777
Zoledronic acid,Azacitidine,ACHN,-2.7777777777777777
Zoledronic acid,Azacitidine,BT-549,-4.5555555555555545
Zoledronic acid,Azacitidine,CAKI-1,-7.222222222222222
Zoledronic acid,Azacitidine,DU-145,3.333333333333333
Zoledronic acid,Azacitidine,HCT-116,-2.888888888888889
Zoledronic acid,Azacitidine,HOP-92,-2.1111111111111107
Zoledronic acid,Azacitidine,HS 578T,-2.333333333333333
Zoledronic acid,Azacitidine,IGROV1,-3.2222222222222223
Zoledronic acid,Azacitidine,K-562,-0.7777777777777778
Zoledronic acid,Azacitidine,KM12,0.2222222222222222
Zoledronic acid,Azacitidine,LOX IMVI,-6.333333333333332
Zoledronic acid,Azacitidine,MALME-3M,-2.6666666666666665
Zoledronic acid,Azacitidine,MCF7,-6.777777777777778
Zoledronic acid,Azacitidine,MDA-MB-231/ATCC,-3.888888888888889
Zoledronic acid,Azacitidine,MDA-MB-468,0.0
Zoledronic acid,Azacitidine,NCI-H23,0.3333333333333333
Zoledronic acid,Azacitidine,NCI-H460,-0.2222222222222222
Zoledronic acid,Azacitidine,NCI-H522,-0.7777777777777778
Zoledronic acid,Azacitidine,OVCAR-3,-0.5555555555555556
Zoledronic acid,Azacitidine,OVCAR-4,3.111111111111111
Zoledronic acid,Azacitidine,OVCAR-8,-1.7777777777777777
Zoledronic acid,Azacitidine,PC-3,-0.5555555555555556
Zoledronic acid,Azacitidine,RPMI-8226,-6.1111111111111125
Zoledronic acid,Azacitidine,SF-268,-2.1111111111111107
Zoledronic acid,Azacitidine,SF-295,0.2222222222222222
Zoledronic acid,Azacitidine,SF-539,-4.666666666666667
Zoledronic acid,Azacitidine,SK-MEL-2,-10.666666666666666
Zoledronic acid,Azacitidine,SK-MEL-28,0.5555555555555556
Zoledronic acid,Azacitidine,SK-MEL-5,-5.333333333333333
Zoledronic acid,Azacitidine,SK-OV-3,-2.4444444444444446
Zoledronic acid,Azacitidine,SNB-75,1.7777777777777777
Zoledronic acid,Azacitidine,SR,-4.5555555555555545
Zoledronic acid,Azacitidine,SW-620,3.111111111111111
Zoledronic acid,Azacitidine,T-47D,-1.6666666666666667
Zoledronic acid,Azacitidine,U251,0.2222222222222222
Zoledronic acid,Azacitidine,UACC-257,1.0
Zoledronic acid,Azacitidine,UACC-62,2.333333333333333
Zoledronic acid,Celecoxib,786-0,-1.0
Zoledronic acid,Celecoxib,A498,-2.6666666666666665
Zoledronic acid,Celecoxib,A549/ATCC,-4.111111111111111
Zoledronic acid,Celecoxib,ACHN,-6.333333333333332
Zoledronic acid,Celecoxib,BT-549,-1.2222222222222223
Zoledronic acid,Celecoxib,CAKI-1,-1.7777777777777777
Zoledronic acid,Celecoxib,DU-145,-3.555555555555556
Zoledronic acid,Celecoxib,HCT-116,-9.0
Zoledronic acid,Celecoxib,HOP-92,-1.3333333333333333
Zoledronic acid,Celecoxib,HS 578T,-5.222222222222221
Zoledronic acid,Celecoxib,IGROV1,-2.333333333333333
Zoledronic acid,Celecoxib,K-562,-7.0
Zoledronic acid,Celecoxib,KM12,-3.333333333333333
Zoledronic acid,Celecoxib,LOX IMVI,-8.333333333333334
Zoledronic acid,Celecoxib,MALME-3M,-10.0
Zoledronic acid,Celecoxib,MCF7,-11.222222222222221
Zoledronic acid,Celecoxib,MDA-MB-231/ATCC,-2.0
Zoledronic acid,Celecoxib,MDA-MB-468,-4.333333333333333
Zoledronic acid,Celecoxib,NCI-H23,-8.333333333333334
Zoledronic acid,Celecoxib,NCI-H460,-4.888888888888889
Zoledronic acid,Celecoxib,NCI-H522,-1.8888888888888888
Zoledronic acid,Celecoxib,OVCAR-3,-3.4444444444444446
Zoledronic acid,Celecoxib,OVCAR-4,-2.1111111111111107
Zoledronic acid,Celecoxib,OVCAR-8,-2.2222222222222223
Zoledronic acid,Celecoxib,PC-3,-5.4444444444444455
Zoledronic acid,Celecoxib,RPMI-8226,-12.222222222222221
Zoledronic acid,Celecoxib,SF-268,-9.0
Zoledronic acid,Celecoxib,SF-295,-5.666666666666668
Zoledronic acid,Celecoxib,SF-539,-7.666666666666668
Zoledronic acid,Celecoxib,SK-MEL-2,-7.666666666666668
Zoledronic acid,Celecoxib,SK-MEL-28,-4.888888888888889
Zoledronic acid,Celecoxib,SK-MEL-5,-9.111111111111107
Zoledronic acid,Celecoxib,SK-OV-3,-2.888888888888889
Zoledronic acid,Celecoxib,SNB-75,-4.4444444444444455
Zoledronic acid,Celecoxib,SR,-6.222222222222222
Zoledronic acid,Celecoxib,SW-620,-2.333333333333333
Zoledronic acid,Celecoxib,T-47D,-8.555555555555555
Zoledronic acid,Celecoxib,U251,-6.5555555555555545
Zoledronic acid,Celecoxib,UACC-257,-4.888888888888889
Zoledronic acid,Celecoxib,UACC-62,-6.4444444444444455
Zoledronic acid,Cladribine,786-0,-0.4444444444444444
Zoledronic acid,Cladribine,A498,-0.7777777777777778
Zoledronic acid,Cladribine,A549/ATCC,-0.4444444444444444
Zoledronic acid,Cladribine,ACHN,-7.4444444444444455
Zoledronic acid,Cladribine,BT-549,-4.666666666666667
Zoledronic acid,Cladribine,CAKI-1,-5.666666666666668
Zoledronic acid,Cladribine,DU-145,-1.1111111111111112
Zoledronic acid,Cladribine,HCT-116,-4.2222222222222205
Zoledronic acid,Cladribine,HOP-92,3.0
Zoledronic acid,Cladribine,HS 578T,4.2222222222222205
Zoledronic acid,Cladribine,IGROV1,1.1111111111111112
Zoledronic acid,Cladribine,K-562,-4.4444444444444455
Zoledronic acid,Cladribine,KM12,-5.5555555555555545
Zoledronic acid,Cladribine,LOX IMVI,-5.0
Zoledronic acid,Cladribine,MALME-3M,-0.6666666666666666
Zoledronic acid,Cladribine,MCF7,-2.7777777777777777
Zoledronic acid,Cladribine,MDA-MB-231/ATCC,-1.4444444444444444
Zoledronic acid,Cladribine,MDA-MB-468,1.0
Zoledronic acid,Cladribine,NCI-H23,-0.2222222222222222
Zoledronic acid,Cladribine,NCI-H460,1.4444444444444444
Zoledronic acid,Cladribine,NCI-H522,-4.777777777777779
Zoledronic acid,Cladribine,OVCAR-3,-12.888888888888893
Zoledronic acid,Cladribine,OVCAR-4,2.888888888888889
Zoledronic acid,Cladribine,OVCAR-8,-0.3333333333333333
Zoledronic acid,Cladribine,PC-3,-1.8888888888888888
Zoledronic acid,Cladribine,RPMI-8226,-10.444444444444443
Zoledronic acid,Cladribine,SF-268,-0.3333333333333333
Zoledronic acid,Cladribine,SF-295,-6.4444444444444455
Zoledronic acid,Cladribine,SF-539,-9.0
Zoledronic acid,Cladribine,SK-MEL-2,4.333333333333333
Zoledronic acid,Cladribine,SK-MEL-28,-1.6666666666666667
Zoledronic acid,Cladribine,SK-MEL-5,-5.4444444444444455
Zoledronic acid,Cladribine,SK-OV-3,-2.555555555555556
Zoledronic acid,Cladribine,SNB-75,-3.6666666666666665
Zoledronic acid,Cladribine,SR,-3.0
Zoledronic acid,Cladribine,SW-620,-2.333333333333333
Zoledronic acid,Cladribine,T-47D,-1.8888888888888888
Zoledronic acid,Cladribine,U251,-2.888888888888889
Zoledronic acid,Cladribine,UACC-257,-2.888888888888889
Zoledronic acid,Cladribine,UACC-62,-11.666666666666664
Zoledronic acid,Dasatinib,786-0,-3.333333333333333
Zoledronic acid,Dasatinib,A498,-0.8888888888888888
Zoledronic acid,Dasatinib,A549/ATCC,-0.3333333333333333
Zoledronic acid,Dasatinib,ACHN,-5.888888888888888
Zoledronic acid,Dasatinib,BT-549,-5.0
Zoledronic acid,Dasatinib,CAKI-1,-6.5555555555555545
Zoledronic acid,Dasatinib,DU-145,-2.0
Zoledronic acid,Dasatinib,HCT-116,-10.555555555555557
Zoledronic acid,Dasatinib,HOP-92,-7.666666666666668
Zoledronic acid,Dasatinib,HS 578T,3.111111111111111
Zoledronic acid,Dasatinib,IGROV1,0.1111111111111111
Zoledronic acid,Dasatinib,K-562,6.333333333333332
Zoledronic acid,Dasatinib,KM12,-1.8888888888888888
Zoledronic acid,Dasatinib,LOX IMVI,-3.111111111111111
Zoledronic acid,Dasatinib,MALME-3M,-3.4444444444444446
Zoledronic acid,Dasatinib,MCF7,-2.0
Zoledronic acid,Dasatinib,MDA-MB-231/ATCC,-2.6666666666666665
Zoledronic acid,Dasatinib,MDA-MB-468,-0.2222222222222222
Zoledronic acid,Dasatinib,NCI-H23,2.7777777777777777
Zoledronic acid,Dasatinib,NCI-H460,-0.3333333333333333
Zoledronic acid,Dasatinib,NCI-H522,-4.4444444444444455
Zoledronic acid,Dasatinib,OVCAR-3,-1.0
Zoledronic acid,Dasatinib,OVCAR-4,2.4444444444444446
Zoledronic acid,Dasatinib,OVCAR-8,1.1111111111111112
Zoledronic acid,Dasatinib,PC-3,-1.7777777777777777
Zoledronic acid,Dasatinib,RPMI-8226,-15.222222222222221
Zoledronic acid,Dasatinib,SF-268,3.111111111111111
Zoledronic acid,Dasatinib,SF-295,-6.888888888888888
Zoledronic acid,Dasatinib,SF-539,2.555555555555556
Zoledronic acid,Dasatinib,SK-MEL-2,-4.0
Zoledronic acid,Dasatinib,SK-MEL-28,-0.5555555555555556
Zoledronic acid,Dasatinib,SK-MEL-5,-2.7777777777777777
Zoledronic acid,Dasatinib,SK-OV-3,-0.2222222222222222
Zoledronic acid,Dasatinib,SNB-75,6.333333333333332
Zoledronic acid,Dasatinib,SR,-7.333333333333332
Zoledronic acid,Dasatinib,SW-620,-0.6666666666666666
Zoledronic acid,Dasatinib,T-47D,3.888888888888889
Zoledronic acid,Dasatinib,U251,1.3333333333333333
Zoledronic acid,Dasatinib,UACC-257,-0.1111111111111111
Zoledronic acid,Dasatinib,UACC-62,2.888888888888889
Zoledronic acid,Docetaxel,786-0,-5.4444444444444455
Zoledronic acid,Docetaxel,A498,6.777777777777778
Zoledronic acid,Docetaxel,A549/ATCC,-0.7777777777777778
Zoledronic acid,Docetaxel,ACHN,0.6666666666666666
Zoledronic acid,Docetaxel,BT-549,0.6666666666666666
Zoledronic acid,Docetaxel,CAKI-1,11.444444444444445
Zoledronic acid,Docetaxel,DU-145,2.888888888888889
Zoledronic acid,Docetaxel,HCT-116,-9.0
Zoledronic acid,Docetaxel,HOP-92,-3.333333333333333
Zoledronic acid,Docetaxel,HS 578T,0.3333333333333333
Zoledronic acid,Docetaxel,IGROV1,4.888888888888889
Zoledronic acid,Docetaxel,MALME-3M,4.4444444444444455
Zoledronic acid,Docetaxel,MCF7,5.4444444444444455
Zoledronic acid,Docetaxel,MDA-MB-231/ATCC,-1.2222222222222223
Zoledronic acid,Docetaxel,MDA-MB-468,-3.4444444444444446
Zoledronic acid,Docetaxel,NCI-H23,2.0
Zoledronic acid,Docetaxel,NCI-H460,13.0
Zoledronic acid,Docetaxel,NCI-H522,10.555555555555557
Zoledronic acid,Docetaxel,OVCAR-4,10.0
Zoledronic acid,Docetaxel,OVCAR-8,1.2222222222222223
Zoledronic acid,Docetaxel,PC-3,-0.3333333333333333
Zoledronic acid,Docetaxel,RPMI-8226,-1.8888888888888888
Zoledronic acid,Docetaxel,SF-268,9.444444444444443
Zoledronic acid,Docetaxel,SF-295,5.222222222222221
Zoledronic acid,Docetaxel,SF-539,-8.0
Zoledronic acid,Docetaxel,SK-MEL-2,-5.4444444444444455
Zoledronic acid,Docetaxel,SK-MEL-28,-9.888888888888893
Zoledronic acid,Docetaxel,SK-MEL-5,15.444444444444445
Zoledronic acid,Docetaxel,SK-OV-3,-1.1111111111111112
Zoledronic acid,Docetaxel,SNB-75,6.666666666666668
Zoledronic acid,Docetaxel,SR,34.22222222222222
Zoledronic acid,Docetaxel,SW-620,-2.2222222222222223
Zoledronic acid,Docetaxel,T-47D,-1.5555555555555556
Zoledronic acid,Docetaxel,U251,-7.777777777777778
Zoledronic acid,Docetaxel,UACC-257,-2.1111111111111107
Zoledronic acid,Docetaxel,UACC-62,-1.8888888888888888
Zoledronic acid,Everolimus,786-0,2.4444444444444446
Zoledronic acid,Everolimus,A498,-0.6666666666666666
Zoledronic acid,Everolimus,A549/ATCC,-1.1111111111111112
Zoledronic acid,Everolimus,ACHN,-0.4444444444444444
Zoledronic acid,Everolimus,BT-549,-3.2222222222222223
Zoledronic acid,Everolimus,CAKI-1,-0.7777777777777778
Zoledronic acid,Everolimus,DU-145,1.0
Zoledronic acid,Everolimus,HCT-116,-14.555555555555555
Zoledronic acid,Everolimus,HOP-92,-1.7777777777777777
Zoledronic acid,Everolimus,HS 578T,-3.7777777777777777
Zoledronic acid,Everolimus,IGROV1,-5.5555555555555545
Zoledronic acid,Everolimus,K-562,-7.0
Zoledronic acid,Everolimus,KM12,-1.8888888888888888
Zoledronic acid,Everolimus,LOX IMVI,-2.1111111111111107
Zoledronic acid,Everolimus,MALME-3M,-4.4444444444444455
Zoledronic acid,Everolimus,MCF7,-3.111111111111111
Zoledronic acid,Everolimus,MDA-MB-231/ATCC,1.2222222222222223
Zoledronic acid,Everolimus,MDA-MB-468,-3.111111111111111
Zoledronic acid,Everolimus,NCI-H23,1.1111111111111112
Zoledronic acid,Everolimus,NCI-H460,-2.4444444444444446
Zoledronic acid,Everolimus,NCI-H522,0.8888888888888888
Zoledronic acid,Everolimus,OVCAR-3,-1.0
Zoledronic acid,Everolimus,OVCAR-4,-0.4444444444444444
Zoledronic acid,Everolimus,OVCAR-8,1.1111111111111112
Zoledronic acid,Everolimus,PC-3,-1.7777777777777777
Zoledronic acid,Everolimus,RPMI-8226,-11.555555555555555
Zoledronic acid,Everolimus,SF-268,-3.555555555555556
Zoledronic acid,Everolimus,SF-295,6.1111111111111125
Zoledronic acid,Everolimus,SF-539,1.7777777777777777
Zoledronic acid,Everolimus,SK-MEL-2,-9.777777777777779
Zoledronic acid,Everolimus,SK-MEL-28,3.333333333333333
Zoledronic acid,Everolimus,SK-MEL-5,-6.0
Zoledronic acid,Everolimus,SK-OV-3,-3.0
Zoledronic acid,Everolimus,SNB-75,-0.6666666666666666
Zoledronic acid,Everolimus,SR,-7.333333333333332
Zoledronic acid,Everolimus,SW-620,-1.3333333333333333
Zoledronic acid,Everolimus,T-47D,-3.0
Zoledronic acid,Everolimus,U251,-2.6666666666666665
Zoledronic acid,Everolimus,UACC-257,2.4444444444444446
Zoledronic acid,Everolimus,UACC-62,1.1111111111111112
Zoledronic acid,Nilotinib,786-0,-3.333333333333333
Zoledronic acid,Nilotinib,A498,-6.888888888888888
Zoledronic acid,Nilotinib,A549/ATCC,-4.2222222222222205
Zoledronic acid,Nilotinib,ACHN,-10.666666666666666
Zoledronic acid,Nilotinib,BT-549,-6.777777777777778
Zoledronic acid,Nilotinib,CAKI-1,-10.111111111111107
Zoledronic acid,Nilotinib,DU-145,-4.4444444444444455
Zoledronic acid,Nilotinib,HCT-116,-8.777777777777779
Zoledronic acid,Nilotinib,HOP-92,-9.333333333333334
Zoledronic acid,Nilotinib,HS 578T,-3.888888888888889
Zoledronic acid,Nilotinib,IGROV1,-2.2222222222222223
Zoledronic acid,Nilotinib,K-562,-25.33333333333333
Zoledronic acid,Nilotinib,KM12,-4.777777777777779
Zoledronic acid,Nilotinib,LOX IMVI,-6.666666666666668
Zoledronic acid,Nilotinib,MALME-3M,-1.0
Zoledronic acid,Nilotinib,MCF7,-2.7777777777777777
Zoledronic acid,Nilotinib,MDA-MB-231/ATCC,-3.333333333333333
Zoledronic acid,Nilotinib,MDA-MB-468,1.4444444444444444
Zoledronic acid,Nilotinib,NCI-H23,-3.333333333333333
Zoledronic acid,Nilotinib,NCI-H460,-2.888888888888889
Zoledronic acid,Nilotinib,NCI-H522,-3.4444444444444446
Zoledronic acid,Nilotinib,OVCAR-3,-15.666666666666664
Zoledronic acid,Nilotinib,OVCAR-4,-6.777777777777778
Zoledronic acid,Nilotinib,OVCAR-8,-4.0
Zoledronic acid,Nilotinib,PC-3,-8.555555555555555
Zoledronic acid,Nilotinib,RPMI-8226,-12.111111111111107
Zoledronic acid,Nilotinib,SF-268,-7.222222222222222
Zoledronic acid,Nilotinib,SF-295,-2.2222222222222223
Zoledronic acid,Nilotinib,SF-539,-2.333333333333333
Zoledronic acid,Nilotinib,SK-MEL-2,-0.4444444444444444
Zoledronic acid,Nilotinib,SK-MEL-28,-3.333333333333333
Zoledronic acid,Nilotinib,SK-MEL-5,-6.5555555555555545
Zoledronic acid,Nilotinib,SK-OV-3,-4.111111111111111
Zoledronic acid,Nilotinib,SNB-75,-3.0
Zoledronic acid,Nilotinib,SR,-6.5555555555555545
Zoledronic acid,Nilotinib,SW-620,-5.4444444444444455
Zoledronic acid,Nilotinib,T-47D,-1.0
Zoledronic acid,Nilotinib,U251,-10.555555555555557
Zoledronic acid,Nilotinib,UACC-257,-3.111111111111111
Zoledronic acid,Nilotinib,UACC-62,-0.1111111111111111
Zoledronic acid,Paclitaxel,786-0,-1.3333333333333333
Zoledronic acid,Paclitaxel,A498,-0.3333333333333333
Zoledronic acid,Paclitaxel,A549/ATCC,4.0
Zoledronic acid,Paclitaxel,ACHN,-2.4444444444444446
Zoledronic acid,Paclitaxel,BT-549,2.1111111111111107
Zoledronic acid,Paclitaxel,CAKI-1,-14.666666666666664
Zoledronic acid,Paclitaxel,DU-145,5.777777777777778
Zoledronic acid,Paclitaxel,HCT-116,5.777777777777778
Zoledronic acid,Paclitaxel,HOP-92,-3.6666666666666665
Zoledronic acid,Paclitaxel,HS 578T,-11.333333333333336
Zoledronic acid,Paclitaxel,IGROV1,-2.888888888888889
Zoledronic acid,Paclitaxel,K-562,-3.6666666666666665
Zoledronic acid,Paclitaxel,KM12,-7.4444444444444455
Zoledronic acid,Paclitaxel,LOX IMVI,6.0
Zoledronic acid,Paclitaxel,MALME-3M,-4.111111111111111
Zoledronic acid,Paclitaxel,MCF7,-1.3333333333333333
Zoledronic acid,Paclitaxel,MDA-MB-231/ATCC,-5.666666666666668
Zoledronic acid,Paclitaxel,MDA-MB-468,-16.666666666666668
Zoledronic acid,Paclitaxel,NCI-H23,9.0
Zoledronic acid,Paclitaxel,NCI-H460,-8.333333333333334
Zoledronic acid,Paclitaxel,NCI-H522,1.3333333333333333
Zoledronic acid,Paclitaxel,OVCAR-3,8.333333333333334
Zoledronic acid,Paclitaxel,OVCAR-4,2.4444444444444446
Zoledronic acid,Paclitaxel,OVCAR-8,-7.0
Zoledronic acid,Paclitaxel,PC-3,5.111111111111111
Zoledronic acid,Paclitaxel,RPMI-8226,-14.111111111111107
Zoledronic acid,Paclitaxel,SF-268,-3.0
Zoledronic acid,Paclitaxel,SF-295,-0.2222222222222222
Zoledronic acid,Paclitaxel,SF-539,-7.888888888888887
Zoledronic acid,Paclitaxel,SK-MEL-28,-1.4444444444444444
Zoledronic acid,Paclitaxel,SK-MEL-5,-10.666666666666666
Zoledronic acid,Paclitaxel,SK-OV-3,-4.111111111111111
Zoledronic acid,Paclitaxel,SNB-75,-2.333333333333333
Zoledronic acid,Paclitaxel,SR,-19.88888888888889
Zoledronic acid,Paclitaxel,SW-620,-0.5555555555555556
Zoledronic acid,Paclitaxel,T-47D,3.333333333333333
Zoledronic acid,Paclitaxel,U251,-10.666666666666666
Zoledronic acid,Paclitaxel,UACC-257,3.555555555555556
Zoledronic acid,Paclitaxel,UACC-62,-8.11111111111111
Zoledronic acid,Romidepsin,786-0,-1.6666666666666667
Zoledronic acid,Romidepsin,A498,8.11111111111111
Zoledronic acid,Romidepsin,A549/ATCC,3.0
Zoledronic acid,Romidepsin,ACHN,-4.777777777777779
Zoledronic acid,Romidepsin,BT-549,4.333333333333333
Zoledronic acid,Romidepsin,CAKI-1,-9.444444444444443
Zoledronic acid,Romidepsin,DU-145,-2.0
Zoledronic acid,Romidepsin,HCT-116,-0.6666666666666666
Zoledronic acid,Romidepsin,HOP-92,-0.4444444444444444
Zoledronic acid,Romidepsin,HS 578T,2.555555555555556
Zoledronic acid,Romidepsin,IGROV1,16.77777777777778
Zoledronic acid,Romidepsin,K-562,-3.333333333333333
Zoledronic acid,Romidepsin,KM12,4.666666666666667
Zoledronic acid,Romidepsin,LOX IMVI,-2.555555555555556
Zoledronic acid,Romidepsin,MALME-3M,2.4444444444444446
Zoledronic acid,Romidepsin,MCF7,-0.2222222222222222
Zoledronic acid,Romidepsin,MDA-MB-231/ATCC,0.2222222222222222
Zoledronic acid,Romidepsin,MDA-MB-468,0.5555555555555556
Zoledronic acid,Romidepsin,NCI-H23,0.5555555555555556
Zoledronic acid,Romidepsin,NCI-H460,1.3333333333333333
Zoledronic acid,Romidepsin,NCI-H522,3.2222222222222223
Zoledronic acid,Romidepsin,OVCAR-3,-3.6666666666666665
Zoledronic acid,Romidepsin,OVCAR-4,1.1111111111111112
Zoledronic acid,Romidepsin,OVCAR-8,0.0
Zoledronic acid,Romidepsin,PC-3,3.4444444444444446
Zoledronic acid,Romidepsin,RPMI-8226,4.0
Zoledronic acid,Romidepsin,SF-268,6.1111111111111125
Zoledronic acid,Romidepsin,SF-295,2.6666666666666665
Zoledronic acid,Romidepsin,SF-539,-0.5555555555555556
Zoledronic acid,Romidepsin,SK-MEL-2,-7.222222222222222
Zoledronic acid,Romidepsin,SK-MEL-28,-1.4444444444444444
Zoledronic acid,Romidepsin,SK-MEL-5,-3.7777777777777777
Zoledronic acid,Romidepsin,SK-OV-3,4.0
Zoledronic acid,Romidepsin,SNB-75,2.1111111111111107
Zoledronic acid,Romidepsin,SR,4.333333333333333
Zoledronic acid,Romidepsin,SW-620,3.6666666666666665
Zoledronic acid,Romidepsin,T-47D,12.333333333333336
Zoledronic acid,Romidepsin,U251,5.333333333333333
Zoledronic acid,Romidepsin,UACC-257,0.3333333333333333
Zoledronic acid,Romidepsin,UACC-62,-0.7777777777777778
Zoledronic acid,Sirolimus,786-0,0.1111111111111111
Zoledronic acid,Sirolimus,A498,1.2222222222222223
Zoledronic acid,Sirolimus,A549/ATCC,10.444444444444443
Zoledronic acid,Sirolimus,ACHN,-7.777777777777778
Zoledronic acid,Sirolimus,BT-549,0.1111111111111111
Zoledronic acid,Sirolimus,CAKI-1,1.3333333333333333
Zoledronic acid,Sirolimus,DU-145,-8.888888888888891
Zoledronic acid,Sirolimus,HCT-116,0.7777777777777778
Zoledronic acid,Sirolimus,HOP-92,-0.6666666666666666
Zoledronic acid,Sirolimus,HS 578T,2.1111111111111107
Zoledronic acid,Sirolimus,IGROV1,4.2222222222222205
Zoledronic acid,Sirolimus,K-562,-11.555555555555555
Zoledronic acid,Sirolimus,KM12,-1.2222222222222223
Zoledronic acid,Sirolimus,LOX IMVI,-1.2222222222222223
Zoledronic acid,Sirolimus,MALME-3M,3.888888888888889
Zoledronic acid,Sirolimus,MCF7,-6.666666666666668
Zoledronic acid,Sirolimus,MDA-MB-231/ATCC,-1.1111111111111112
Zoledronic acid,Sirolimus,MDA-MB-468,2.0
Zoledronic acid,Sirolimus,NCI-H23,0.8888888888888888
Zoledronic acid,Sirolimus,NCI-H460,-0.3333333333333333
Zoledronic acid,Sirolimus,NCI-H522,-10.888888888888893
Zoledronic acid,Sirolimus,OVCAR-3,-4.333333333333333
Zoledronic acid,Sirolimus,OVCAR-4,-4.5555555555555545
Zoledronic acid,Sirolimus,OVCAR-8,0.1111111111111111
Zoledronic acid,Sirolimus,PC-3,9.444444444444443
Zoledronic acid,Sirolimus,RPMI-8226,-10.666666666666666
Zoledronic acid,Sirolimus,SF-268,0.7777777777777778
Zoledronic acid,Sirolimus,SF-295,1.4444444444444444
Zoledronic acid,Sirolimus,SF-539,1.2222222222222223
Zoledronic acid,Sirolimus,SK-MEL-2,-4.333333333333333
Zoledronic acid,Sirolimus,SK-MEL-28,2.333333333333333
Zoledronic acid,Sirolimus,SK-MEL-5,6.222222222222222
Zoledronic acid,Sirolimus,SK-OV-3,-1.4444444444444444
Zoledronic acid,Sirolimus,SNB-75,-0.5555555555555556
Zoledronic acid,Sirolimus,SR,-2.333333333333333
Zoledronic acid,Sirolimus,SW-620,3.333333333333333
Zoledronic acid,Sirolimus,T-47D,9.333333333333334
Zoledronic acid,Sirolimus,U251,3.333333333333333
Zoledronic acid,Sirolimus,UACC-257,3.111111111111111
Zoledronic acid,Sirolimus,UACC-62,-1.0
Zoledronic acid,Tretinoin,786-0,-3.7777777777777777
Zoledronic acid,Tretinoin,A498,-6.666666666666668
Zoledronic acid,Tretinoin,A549/ATCC,1.5555555555555556
Zoledronic acid,Tretinoin,ACHN,-6.4444444444444455
Zoledronic acid,Tretinoin,BT-549,-5.888888888888888
Zoledronic acid,Tretinoin,CAKI-1,-3.4444444444444446
Zoledronic acid,Tretinoin,DU-145,-6.333333333333332
Zoledronic acid,Tretinoin,HCT-116,1.7777777777777777
Zoledronic acid,Tretinoin,HOP-92,3.111111111111111
Zoledronic acid,Tretinoin,HS 578T,3.4444444444444446
Zoledronic acid,Tretinoin,IGROV1,0.2222222222222222
Zoledronic acid,Tretinoin,K-562,-4.4444444444444455
Zoledronic acid,Tretinoin,KM12,-7.555555555555554
Zoledronic acid,Tretinoin,LOX IMVI,-6.4444444444444455
Zoledronic acid,Tretinoin,MALME-3M,4.0
Zoledronic acid,Tretinoin,MCF7,-1.5555555555555556
Zoledronic acid,Tretinoin,MDA-MB-231/ATCC,-3.0
Zoledronic acid,Tretinoin,MDA-MB-468,1.5555555555555556
Zoledronic acid,Tretinoin,NCI-H23,-6.5555555555555545
